industry_id;region_id;industry;region;size;expense;amount;min;max
50303;23;Стоматологическая практика;Краснодарский край;S;Вывеска и внешнее оформление клиники;102653;87960;120000
50303;23;Стоматологическая практика;Краснодарский край;M;Вывеска и внешнее оформление клиники;241297;200000;263890
50303;23;Стоматологическая практика;Краснодарский край;L;Вывеска и внешнее оформление клиники;507900;300000;703700
50303;23;Стоматологическая практика;Краснодарский край;S;Запуск рекламы и продвижения на старте;399933;260000;500000
50303;23;Стоматологическая практика;Краснодарский край;M;Запуск рекламы и продвижения на старте;938520;760000;1055560
50303;23;Стоматологическая практика;Краснодарский край;L;Запуск рекламы и продвижения на старте;1970367;1800000;2111100
50303;23;Стоматологическая практика;Краснодарский край;S;Касса, POS-оборудование, компьютерная техника и медицинское/учетное ПО;330613;300000;351840
50303;23;Стоматологическая практика;Краснодарский край;M;Касса, POS-оборудование, компьютерная техника и медицинское/учетное ПО;717223;500000;860000
50303;23;Стоматологическая практика;Краснодарский край;L;Касса, POS-оборудование, компьютерная техника и медицинское/учетное ПО;1670367;1000000;2111100
50303;23;Стоматологическая практика;Краснодарский край;S;Резерв;571227;500000;703680
50303;23;Стоматологическая практика;Краснодарский край;M;Резерв;1557040;1000000;2111120
50303;23;Стоматологическая практика;Краснодарский край;L;Резерв;4409000;2000000;7037000
131301;5501;Оптика и очки;Омск;S;Аренда помещения под салон оптики + обеспечительный депозит;127067;116200;145000
131301;5501;Оптика и очки;Омск;M;Аренда помещения под салон оптики + обеспечительный депозит;204800;174400;260000
131301;5501;Оптика и очки;Омск;L;Аренда помещения под салон оптики + обеспечительный депозит;353867;261600;500000
131301;5501;Оптика и очки;Омск;S;Ремонт и подготовка помещения под требования салона оптики;62700;58100;70000
131301;5501;Оптика и очки;Омск;M;Ремонт и подготовка помещения под требования салона оптики;126333;109000;150000
131301;5501;Оптика и очки;Омск;L;Ремонт и подготовка помещения под требования салона оптики;265370;196110;350000
131301;5501;Оптика и очки;Омск;S;Вывеска и наружное оформление;22747;20000;25000
131301;5501;Оптика и очки;Омск;M;Вывеска и наружное оформление;39533;30000;45000
131301;5501;Оптика и очки;Омск;L;Вывеска и наружное оформление;72787;60000;80000
131301;5501;Оптика и очки;Омск;S;Торговое и демонстрационное оборудование для салона оптики;70763;52290;80000
131301;5501;Оптика и очки;Омск;M;Торговое и демонстрационное оборудование для салона оптики;133000;109000;150000
131301;5501;Оптика и очки;Омск;L;Торговое и демонстрационное оборудование для салона оптики;241440;174320;300000
131301;5501;Оптика и очки;Омск;S;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);93813;81440;100000
131301;5501;Оптика и очки;Омск;M;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);191467;174400;200000
131301;5501;Оптика и очки;Омск;L;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);382880;348640;400000
131301;5501;Оптика и очки;Омск;S;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;17747;0;30000
131301;5501;Оптика и очки;Омск;M;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;68467;60000;80000
131301;5501;Оптика и очки;Омск;L;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;157510;120000;200000
131301;5501;Оптика и очки;Омск;S;Компьютеры, POS-оборудование и касса;36897;20000;50000
131301;5501;Оптика и очки;Омск;M;Компьютеры, POS-оборудование и касса;55133;30000;70000
131301;5501;Оптика и очки;Омск;L;Компьютеры, POS-оборудование и касса;90098;50000;120295
131301;5501;Оптика и очки;Омск;S;Учетное и кассовое программное обеспечение;12207;10000;15000
131301;5501;Оптика и очки;Омск;M;Учетное и кассовое программное обеспечение;20600;15000;25000
131301;5501;Оптика и очки;Омск;L;Учетное и кассовое программное обеспечение;33313;25000;40000
131301;5501;Оптика и очки;Омск;S;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;95673;80000;127020
131301;5501;Оптика и очки;Омск;M;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;201733;150000;305200
131301;5501;Оптика и очки;Омск;L;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;417900;300000;653700
131301;5501;Оптика и очки;Омск;S;Расходные материалы для первичного запуска;10540;10000;11620
131301;5501;Оптика и очки;Омск;M;Расходные материалы для первичного запуска;17267;15000;21800
131301;5501;Оптика и очки;Омск;L;Расходные материалы для первичного запуска;26646;20000;34938
131301;5501;Оптика и очки;Омск;S;Регистрация бизнеса и сопутствующие госпошлины;4883;4648;5000
131301;5501;Оптика и очки;Омск;M;Регистрация бизнеса и сопутствующие госпошлины;7907;5000;10000
131301;5501;Оптика и очки;Омск;L;Регистрация бизнеса и сопутствующие госпошлины;11891;5000;15672
131301;5501;Оптика и очки;Омск;S;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;10540;5000;15000
131301;5501;Оптика и очки;Омск;M;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;17267;10000;21800
131301;5501;Оптика и очки;Омск;L;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;26646;15000;34938
131301;5501;Оптика и очки;Омск;S;Маркетинг на запуск: реклама и продвижение;29683;29050;30000
131301;5501;Оптика и очки;Омск;M;Маркетинг на запуск: реклама и продвижение;51500;50000;54500
131301;5501;Оптика и очки;Омск;L;Маркетинг на запуск: реклама и продвижение;93528;90000;100000
131301;5501;Оптика и очки;Омск;S;Резерв;34161;16000;46000
131301;5501;Оптика и очки;Омск;M;Резерв;67400;30000;87200
131301;5501;Оптика и очки;Омск;L;Резерв;144842;59000;196526
60303;77;Деятельность фитнес-центров;г.Москва;S;Аренда помещения и обеспечительный депозит;1900000;1500000;2500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Аренда помещения и обеспечительный депозит;7000000;6000000;8000000
60303;77;Деятельность фитнес-центров;г.Москва;L;Аренда помещения и обеспечительный депозит;22333333;20000000;25000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Ремонт, отделка и подготовка помещения под фитнес-центр;2166667;1500000;2500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Ремонт, отделка и подготовка помещения под фитнес-центр;8166667;5000000;10000000
60303;77;Деятельность фитнес-центров;г.Москва;L;Ремонт, отделка и подготовка помещения под фитнес-центр;27666667;15000000;40000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Проектирование, перепланировка и согласования по помещению;433333;300000;500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Проектирование, перепланировка и согласования по помещению;1566667;1200000;2000000
60303;77;Деятельность фитнес-центров;г.Москва;L;Проектирование, перепланировка и согласования по помещению;5666667;4000000;8000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Спортивное и тренажерное оборудование;2233333;2000000;2500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Спортивное и тренажерное оборудование;10166667;8000000;12500000
60303;77;Деятельность фитнес-центров;г.Москва;L;Спортивное и тренажерное оборудование;36000000;25000000;43000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Оборудование для групповых и кардио-зон;1016667;850000;1200000
60303;77;Деятельность фитнес-центров;г.Москва;M;Оборудование для групповых и кардио-зон;4400000;3000000;6000000
60303;77;Деятельность фитнес-центров;г.Москва;L;Оборудование для групповых и кардио-зон;15333333;10000000;22000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Оборудование для раздевалок, душевых и санитарных зон;440000;400000;500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Оборудование для раздевалок, душевых и санитарных зон;1700000;1500000;1800000
60303;77;Деятельность фитнес-центров;г.Москва;L;Оборудование для раздевалок, душевых и санитарных зон;6000000;5000000;7000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Мебель и инвентарь для клиентских и административных зон;283333;250000;300000
60303;77;Деятельность фитнес-центров;г.Москва;M;Мебель и инвентарь для клиентских и административных зон;1233333;1000000;1500000
60303;77;Деятельность фитнес-центров;г.Москва;L;Мебель и инвентарь для клиентских и административных зон;3833333;3000000;5000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Системы вентиляции, кондиционирования и климат-контроль;600000;300000;800000
60303;77;Деятельность фитнес-центров;г.Москва;M;Системы вентиляции, кондиционирования и климат-контроль;2566667;1000000;3500000
60303;77;Деятельность фитнес-центров;г.Москва;L;Системы вентиляции, кондиционирования и климат-контроль;8166667;3000000;12000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Системы безопасности и видеонаблюдения;193333;180000;200000
60303;77;Деятельность фитнес-центров;г.Москва;M;Системы безопасности и видеонаблюдения;650000;500000;800000
60303;77;Деятельность фитнес-центров;г.Москва;L;Системы безопасности и видеонаблюдения;2100000;1500000;3000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Регистрация бизнеса и сопутствующие организационные расходы;66667;50000;100000
60303;77;Деятельность фитнес-центров;г.Москва;M;Регистрация бизнеса и сопутствующие организационные расходы;133333;100000;200000
60303;77;Деятельность фитнес-центров;г.Москва;L;Регистрация бизнеса и сопутствующие организационные расходы;400000;200000;500000
60303;77;Деятельность фитнес-центров;г.Москва;S;Разрешительная документация и обязательные согласования;150000;100000;200000
60303;77;Деятельность фитнес-центров;г.Москва;M;Разрешительная документация и обязательные согласования;383333;200000;500000
60303;77;Деятельность фитнес-центров;г.Москва;L;Разрешительная документация и обязательные согласования;1066667;500000;1500000
60303;77;Деятельность фитнес-центров;г.Москва;S;Вывеска и наружное оформление;166667;100000;250000
60303;77;Деятельность фитнес-центров;г.Москва;M;Вывеска и наружное оформление;500000;200000;800000
60303;77;Деятельность фитнес-центров;г.Москва;L;Вывеска и наружное оформление;1666667;500000;2500000
60303;77;Деятельность фитнес-центров;г.Москва;S;Рекламная кампания на запуск;466667;400000;500000
60303;77;Деятельность фитнес-центров;г.Москва;M;Рекламная кампания на запуск;1766667;1500000;2000000
60303;77;Деятельность фитнес-центров;г.Москва;L;Рекламная кампания на запуск;6000000;5000000;7000000
60303;77;Деятельность фитнес-центров;г.Москва;S;Кассовое оборудование, POS-терминал и учетное ПО;140000;100000;200000
60303;77;Деятельность фитнес-центров;г.Москва;M;Кассовое оборудование, POS-терминал и учетное ПО;350000;200000;500000
60303;77;Деятельность фитнес-центров;г.Москва;L;Кассовое оборудование, POS-терминал и учетное ПО;966667;500000;1500000
60303;77;Деятельность фитнес-центров;г.Москва;S;Резерв;703333;500000;1110000
60303;77;Деятельность фитнес-центров;г.Москва;M;Резерв;2993333;1500000;4480000
60303;77;Деятельность фитнес-центров;г.Москва;L;Резерв;8833333;5000000;12000000
20206;10;Кафе;Республика Карелия;S;Аренда помещения и обеспечительный депозит;350267;300000;390800
20206;10;Кафе;Республика Карелия;M;Аренда помещения и обеспечительный депозит;773133;600000;919400
20206;10;Кафе;Республика Карелия;L;Аренда помещения и обеспечительный депозит;1835533;1500000;2206600
20206;10;Кафе;Республика Карелия;S;Ремонт, отделка и подготовка помещения;330933;292800;400000
20206;10;Кафе;Республика Карелия;M;Ремонт, отделка и подготовка помещения;729867;600000;900000
20206;10;Кафе;Республика Карелия;L;Ремонт, отделка и подготовка помещения;1718300;1300000;2200000
20206;10;Кафе;Республика Карелия;S;Проектирование и согласование планировки, технологический проект;69500;50000;100000
20206;10;Кафе;Республика Карелия;M;Проектирование и согласование планировки, технологический проект;145967;100000;200000
20206;10;Кафе;Республика Карелия;L;Проектирование и согласование планировки, технологический проект;326667;250000;400000
20206;10;Кафе;Республика Карелия;S;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);482167;400000;546500
20206;10;Кафе;Республика Карелия;M;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);1129733;900000;1289200
20206;10;Кафе;Республика Карелия;L;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);2696433;2000000;3089300
20206;10;Кафе;Республика Карелия;S;Мебель и интерьерное оснащение зала;202100;156300;250000
20206;10;Кафе;Республика Карелия;M;Мебель и интерьерное оснащение зала;455933;367800;500000
20206;10;Кафе;Республика Карелия;L;Мебель и интерьерное оснащение зала;1027267;881800;1200000
20206;10;Кафе;Республика Карелия;S;Посуда, инвентарь и мелкий кухонный инвентарь;86000;78000;100000
20206;10;Кафе;Республика Карелия;M;Посуда, инвентарь и мелкий кухонный инвентарь;194633;183900;200000
20206;10;Кафе;Республика Карелия;L;Посуда, инвентарь и мелкий кухонный инвентарь;413567;400000;440700
20206;10;Кафе;Республика Карелия;S;Первичный запас сырья, продуктов и расходных материалов;82367;50000;117100
20206;10;Кафе;Республика Карелия;M;Первичный запас сырья, продуктов и расходных материалов;191933;100000;275800
20206;10;Кафе;Республика Карелия;L;Первичный запас сырья, продуктов и расходных материалов;420633;200000;661900
20206;10;Кафе;Республика Карелия;S;Регистрация бизнеса и сопутствующие госпошлины;15933;7800;20000
20206;10;Кафе;Республика Карелия;M;Регистрация бизнеса и сопутствующие госпошлины;26100;18300;30000
20206;10;Кафе;Республика Карелия;L;Регистрация бизнеса и сопутствующие госпошлины;48033;44100;50000
20206;10;Кафе;Республика Карелия;S;Разрешительная документация и обязательные уведомления для общепита;27800;23400;30000
20206;10;Кафе;Республика Карелия;M;Разрешительная документация и обязательные уведомления для общепита;51700;50000;55100
20206;10;Кафе;Республика Карелия;L;Разрешительная документация и обязательные уведомления для общепита;110800;100000;132400
20206;10;Кафе;Республика Карелия;S;Маркетинг: вывеска и наружное оформление;89033;50000;117100
20206;10;Кафе;Республика Карелия;M;Маркетинг: вывеска и наружное оформление;191933;150000;275800
20206;10;Кафе;Республика Карелия;L;Маркетинг: вывеска и наружное оформление;453967;300000;661900
20206;10;Кафе;Республика Карелия;S;Маркетинг: реклама на запуск;72667;40000;100000
20206;10;Кафе;Республика Карелия;M;Маркетинг: реклама на запуск;161300;100000;200000
20206;10;Кафе;Республика Карелия;L;Маркетинг: реклама на запуск;380233;300000;440700
20206;10;Кафе;Республика Карелия;S;Касса, POS-оборудование и учетное ПО;60067;50000;70200
20206;10;Кафе;Республика Карелия;M;Касса, POS-оборудование и учетное ПО;138500;100000;165500
20206;10;Кафе;Республика Карелия;L;Касса, POS-оборудование и учетное ПО;298667;200000;396000
20206;10;Кафе;Республика Карелия;S;Монтаж, доставка и пусконаладка оборудования;93433;40000;140300
20206;10;Кафе;Республика Карелия;M;Монтаж, доставка и пусконаладка оборудования;193333;100000;330000
20206;10;Кафе;Республика Карелия;L;Монтаж, доставка и пусконаладка оборудования;447467;250000;792400
20206;10;Кафе;Республика Карелия;S;Резерв;160667;104000;234000
20206;10;Кафе;Республика Карелия;M;Резерв;405000;317000;551000
20206;10;Кафе;Республика Карелия;L;Резерв;1080000;833000;1324000
20206;2301;Кафе;Краснодар;S;Аренда помещения и обеспечительный депозит;300000;240000;400000
20206;2301;Кафе;Краснодар;M;Аренда помещения и обеспечительный депозит;596667;500000;750000
20206;2301;Кафе;Краснодар;L;Аренда помещения и обеспечительный депозит;1260000;1080000;1500000
20206;2301;Кафе;Краснодар;S;Ремонт, отделка и подготовка помещения;256667;200000;300000
20206;2301;Кафе;Краснодар;M;Ремонт, отделка и подготовка помещения;693333;500000;800000
20206;2301;Кафе;Краснодар;L;Ремонт, отделка и подготовка помещения;1633333;1000000;2000000
20206;2301;Кафе;Краснодар;S;Проектирование и согласование планировки, технологический проект;48333;45000;50000
20206;2301;Кафе;Краснодар;M;Проектирование и согласование планировки, технологический проект;93333;80000;100000
20206;2301;Кафе;Краснодар;L;Проектирование и согласование планировки, технологический проект;196667;140000;250000
20206;2301;Кафе;Краснодар;S;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);360000;300000;430000
20206;2301;Кафе;Краснодар;M;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);810000;700000;930000
20206;2301;Кафе;Краснодар;L;Ключевое профильное оборудование для кафе (кофемашина, кофемолка, холодильное, тепловое, нейтральное оборудование);1816667;1500000;2150000
20206;2301;Кафе;Краснодар;S;Мебель и интерьерное оснащение зала;183333;150000;200000
20206;2301;Кафе;Краснодар;M;Мебель и интерьерное оснащение зала;440000;400000;500000
20206;2301;Кафе;Краснодар;L;Мебель и интерьерное оснащение зала;966667;800000;1200000
20206;2301;Кафе;Краснодар;S;Посуда, инвентарь и мелкий кухонный инвентарь;68333;50000;80000
20206;2301;Кафе;Краснодар;M;Посуда, инвентарь и мелкий кухонный инвентарь;136667;100000;160000
20206;2301;Кафе;Краснодар;L;Посуда, инвентарь и мелкий кухонный инвентарь;290000;200000;350000
20206;2301;Кафе;Краснодар;S;Первичный запас сырья, продуктов и расходных материалов;71667;50000;100000
20206;2301;Кафе;Краснодар;M;Первичный запас сырья, продуктов и расходных материалов;143333;100000;200000
20206;2301;Кафе;Краснодар;L;Первичный запас сырья, продуктов и расходных материалов;320000;200000;500000
20206;2301;Кафе;Краснодар;S;Регистрация бизнеса и сопутствующие госпошлины;20667;12000;30000
20206;2301;Кафе;Краснодар;M;Регистрация бизнеса и сопутствующие госпошлины;28333;15000;40000
20206;2301;Кафе;Краснодар;L;Регистрация бизнеса и сопутствующие госпошлины;40000;20000;50000
20206;2301;Кафе;Краснодар;S;Разрешительная документация и обязательные уведомления для общепита;35000;30000;40000
20206;2301;Кафе;Краснодар;M;Разрешительная документация и обязательные уведомления для общепита;53333;50000;60000
20206;2301;Кафе;Краснодар;L;Разрешительная документация и обязательные уведомления для общепита;90000;70000;100000
20206;2301;Кафе;Краснодар;S;Маркетинг: вывеска и наружное оформление;56667;50000;60000
20206;2301;Кафе;Краснодар;M;Маркетинг: вывеска и наружное оформление;113333;100000;120000
20206;2301;Кафе;Краснодар;L;Маркетинг: вывеска и наружное оформление;250000;200000;300000
20206;2301;Кафе;Краснодар;S;Маркетинг: реклама на запуск;48333;45000;50000
20206;2301;Кафе;Краснодар;M;Маркетинг: реклама на запуск;106667;100000;120000
20206;2301;Кафе;Краснодар;L;Маркетинг: реклама на запуск;233333;200000;250000
20206;2301;Кафе;Краснодар;S;Касса, POS-оборудование и учетное ПО;41667;30000;55000
20206;2301;Кафе;Краснодар;M;Касса, POS-оборудование и учетное ПО;70000;50000;90000
20206;2301;Кафе;Краснодар;L;Касса, POS-оборудование и учетное ПО;130000;100000;150000
20206;2301;Кафе;Краснодар;S;Монтаж, доставка и пусконаладка оборудования;46667;30000;60000
20206;2301;Кафе;Краснодар;M;Монтаж, доставка и пусконаладка оборудования;86667;50000;110000
20206;2301;Кафе;Краснодар;L;Монтаж, доставка и пусконаладка оборудования;173333;100000;220000
20206;2301;Кафе;Краснодар;S;Резерв;108000;100000;124000
20206;2301;Кафе;Краснодар;M;Резерв;166667;100000;200000
20206;2301;Кафе;Краснодар;L;Резерв;317000;151000;500000
131301;10;Оптика и очки;Республика Карелия;S;Аренда помещения под салон оптики + обеспечительный депозит;216667;200000;250000
131301;10;Оптика и очки;Республика Карелия;M;Аренда помещения под салон оптики + обеспечительный депозит;350000;300000;400000
131301;10;Оптика и очки;Республика Карелия;L;Аренда помещения под салон оптики + обеспечительный депозит;666667;500000;800000
131301;10;Оптика и очки;Республика Карелия;S;Ремонт и подготовка помещения под требования салона оптики;160000;150000;180000
131301;10;Оптика и очки;Республика Карелия;M;Ремонт и подготовка помещения под требования салона оптики;283333;250000;300000
131301;10;Оптика и очки;Республика Карелия;L;Ремонт и подготовка помещения под требования салона оптики;583333;500000;650000
131301;10;Оптика и очки;Республика Карелия;S;Вывеска и наружное оформление;50000;50000;50000
131301;10;Оптика и очки;Республика Карелия;M;Вывеска и наружное оформление;75000;70000;80000
131301;10;Оптика и очки;Республика Карелия;L;Вывеска и наружное оформление;130000;120000;150000
131301;10;Оптика и очки;Республика Карелия;S;Торговое и демонстрационное оборудование для салона оптики;90000;80000;100000
131301;10;Оптика и очки;Республика Карелия;M;Торговое и демонстрационное оборудование для салона оптики;150000;150000;150000
131301;10;Оптика и очки;Республика Карелия;L;Торговое и демонстрационное оборудование для салона оптики;293333;280000;300000
131301;10;Оптика и очки;Республика Карелия;S;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);150000;150000;150000
131301;10;Оптика и очки;Республика Карелия;M;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);283333;250000;300000
131301;10;Оптика и очки;Республика Карелия;L;Профессиональное оборудование для подбора и проверки зрения (офтальмологическое/оптометрическое);600000;500000;700000
131301;10;Оптика и очки;Республика Карелия;S;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;33333;0;100000
131301;10;Оптика и очки;Республика Карелия;M;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;140000;120000;150000
131301;10;Оптика и очки;Республика Карелия;L;Оборудование для изготовления и подгонки очков, если предусмотрено форматом;316667;300000;350000
131301;10;Оптика и очки;Республика Карелия;S;Компьютеры, POS-оборудование и касса;56667;50000;70000
131301;10;Оптика и очки;Республика Карелия;M;Компьютеры, POS-оборудование и касса;81667;70000;100000
131301;10;Оптика и очки;Республика Карелия;L;Компьютеры, POS-оборудование и касса;133333;100000;150000
131301;10;Оптика и очки;Республика Карелия;S;Учетное и кассовое программное обеспечение;26667;20000;30000
131301;10;Оптика и очки;Республика Карелия;M;Учетное и кассовое программное обеспечение;43333;30000;50000
131301;10;Оптика и очки;Республика Карелия;L;Учетное и кассовое программное обеспечение;76667;50000;100000
131301;10;Оптика и очки;Республика Карелия;S;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;173333;100000;220000
131301;10;Оптика и очки;Республика Карелия;M;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;343333;200000;480000
131301;10;Оптика и очки;Республика Карелия;L;Первичный товарный запас: оправы, солнцезащитные очки, линзы, футляры, сопутствующие товары;660000;400000;880000
131301;10;Оптика и очки;Республика Карелия;S;Расходные материалы для первичного запуска;16667;15000;20000
131301;10;Оптика и очки;Республика Карелия;M;Расходные материалы для первичного запуска;26667;25000;30000
131301;10;Оптика и очки;Республика Карелия;L;Расходные материалы для первичного запуска;53333;50000;60000
131301;10;Оптика и очки;Республика Карелия;S;Регистрация бизнеса и сопутствующие госпошлины;11667;10000;15000
131301;10;Оптика и очки;Республика Карелия;M;Регистрация бизнеса и сопутствующие госпошлины;15000;15000;15000
131301;10;Оптика и очки;Республика Карелия;L;Регистрация бизнеса и сопутствующие госпошлины;21667;15000;30000
131301;10;Оптика и очки;Республика Карелия;S;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;10000;10000;10000
131301;10;Оптика и очки;Республика Карелия;M;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;18333;15000;20000
131301;10;Оптика и очки;Республика Карелия;L;Санитарно-эпидемиологические и иные обязательные документы/согласования, если требуются по формату;33333;30000;40000
131301;10;Оптика и очки;Республика Карелия;S;Маркетинг на запуск: реклама и продвижение;46667;40000;50000
131301;10;Оптика и очки;Республика Карелия;M;Маркетинг на запуск: реклама и продвижение;83333;70000;100000
131301;10;Оптика и очки;Республика Карелия;L;Маркетинг на запуск: реклама и продвижение;156667;120000;200000
131301;10;Оптика и очки;Республика Карелия;S;Резерв;45333;38000;50000
131301;10;Оптика и очки;Республика Карелия;M;Резерв;84000;56000;100000
131301;10;Оптика и очки;Республика Карелия;L;Резерв;161333;112000;200000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Аренда помещения и обеспечительный депозит;160000;150000;180000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Аренда помещения и обеспечительный депозит;316667;300000;350000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Аренда помещения и обеспечительный депозит;520000;450000;600000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Ремонт, отделка и подготовка помещения под салон;120000;100000;160000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Ремонт, отделка и подготовка помещения под салон;283333;200000;350000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Ремонт, отделка и подготовка помещения под салон;516667;300000;650000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);113333;90000;150000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);246667;190000;350000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Мебель и оснащение рабочих мест (парикмахерские кресла, зеркала, мойки, тележки, стойка администратора);406667;300000;600000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);120000;90000;150000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);240000;170000;300000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Профессиональное оборудование и инструменты (фены, машинки, плойки, стерилизаторы, УФ/сухожар, климазон и др.);400000;300000;450000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Первичный запас расходных материалов и косметики для старта;56667;20000;80000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Первичный запас расходных материалов и косметики для старта;110000;40000;150000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Первичный запас расходных материалов и косметики для старта;183333;60000;250000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Регистрация бизнеса и открытие расчетного счета;12333;10000;15000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;M;Регистрация бизнеса и открытие расчетного счета;17667;15000;20000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;L;Регистрация бизнеса и открытие расчетного счета;25000;20000;30000
181801;23;Предоставление услуг парикмахерскими и салонами красоты;Краснодарский край;S;Уведомление/согласования и санитарно-эпидемиологическая подготовка помещения;22667;18000;30000
